0.001	0.011	0.021	0.031	0.041	0.051	0.061	0.071	0.081	0.091	0.101	0.111	0.121	0.131	0.141	0.151	0.161	0.171	0.181	0.191	0.201	0.211	0.221	0.231	0.241	0.251	0.261	0.271	0.281	0.291	0.301	0.311	0.321	0.331	0.341	0.351	0.361	0.371	0.381	0.391	0.401	0.411	0.421	0.431	0.441	0.451	0.461	0.471	0.481	0.491	0.501	0.511	0.521	0.531	0.541	0.551	0.561	0.571	0.581	0.591	0.601	0.611	0.621	0.631	0.641	0.651	0.661	0.671	0.681	0.691	0.701	0.711	0.721	0.731	0.741	0.751	0.761	0.771	0.781	0.791	0.801	0.811	0.821	0.831	0.841	0.851	0.861	0.871	0.881	0.891	0.901	0.911	0.921	0.931	0.941	0.951	0.961	0.971	0.981	0.991	1.001	1.011	1.021	1.031	1.041	1.051	1.061	1.071	1.081	1.091	1.101	1.111	1.121	1.131	1.141	1.151	1.161	1.171	1.181	1.191	1.201	1.211	1.221	1.231	1.241	1.251	1.261	1.271	1.281	1.291	1.301	1.311	1.321	1.331	1.341	1.351	1.361	1.371	1.381	1.391	1.401	1.411	1.421	1.431	1.441	1.451	1.461	1.471	1.481	1.491	1.501	1.511	1.521	1.531	1.541	1.551	1.561	1.571	1.581	1.591	1.601	1.611	1.621	1.631	1.641	1.651	1.661	1.671	1.681	1.691	1.701	1.711	1.721	1.731	1.741	1.751	1.761	1.771	1.781	1.791	1.801	1.811	1.821	1.831	1.841	1.851	1.861	1.871	1.881	1.891	1.901	1.911	1.921	1.931	1.941	1.951	1.961	1.971	1.981	1.991	2.001	2.011	2.021	2.031	2.041	2.051	2.061	2.071	2.081	2.091	2.101	2.111	2.121	2.131	2.141	2.151	2.161	2.171	2.181	2.191	2.201	2.211	2.221	2.231	2.241	2.251	2.261	2.271	2.281	2.291	2.301	2.311	2.321	2.331	2.341	2.351	2.361	2.371	2.381	2.391	2.401	2.411	2.421	2.431	2.441	2.451	2.461	2.471	2.481	2.491	2.501	2.511	2.521	2.531	2.541	2.551	2.561	2.571	2.581	2.591	2.601	2.611	2.621	2.631	2.641	2.651	2.661	2.671	2.681	2.691	2.701	2.711	2.721	2.731	2.741	2.751	2.761	2.771	2.781	2.791	2.801	2.811	2.821	2.831	2.841	2.851	2.861	2.871	2.881	2.891	2.901	2.911	2.921	2.931	2.941	2.951	2.961	2.971	2.981	2.991	3.001	3.011	3.021	3.031	3.041	3.051	3.061	3.071	3.081	3.091	3.101	3.111	3.121	3.131	3.141	3.151	3.161	3.171	3.181	3.191	3.201	3.211	3.221	3.231	3.241	3.251	3.261	3.271	3.281	3.291	3.301	3.311	3.321	3.331	3.341	3.351	3.361	3.371	3.381	3.391	3.401	3.411	3.421	3.431	3.441	3.451	3.461	3.471	3.481	3.491	3.501	3.511	3.521	3.531	3.541	3.551	3.561	3.571	3.581	3.591	3.601	3.611	3.621	3.631	3.641	3.651	3.661	3.671	3.681	3.691	3.701	3.711	3.721	3.731	3.741	3.751	3.761	3.771	3.781	3.791	3.801	3.811	3.821	3.831	3.841	3.851	3.861	3.871	3.881	3.891	3.901	3.911	3.921	3.931	3.941	3.951	3.961	3.971	3.981	3.991	4.001	4.011	4.021	4.031	4.041	4.051	4.061	4.071	4.081	4.091	4.101	4.111	4.121	4.131	4.141	4.151	4.161	4.171	4.181	4.191	4.201	4.211	4.221	4.231	4.241	4.251	4.261	4.271	4.281	4.291	4.301	4.311	4.321	4.331	4.341	4.351	4.361	4.371	4.381	4.391	4.401	4.411	4.421	4.431	4.441	4.451	4.461	4.471	4.481	4.491	4.501	4.511	4.521	4.531	4.541	4.551	4.561	4.571	4.581	4.591	4.601	4.611	4.621	4.631	4.641	4.651	4.661	4.671	4.681	4.691	4.701	4.711	4.721	4.731	4.741	4.751	4.761	4.771	4.781	4.791	4.801	4.811	4.821	4.831	4.841	4.851	4.861	4.871	4.881	4.891	4.901	4.911	4.921	4.931	4.941	4.951	4.961	4.971	4.981	4.991	5.001	5.011	5.021	5.031	5.041	5.051	5.061	5.071	5.081	5.091	5.101	5.111	5.121	5.131	5.141	5.151	5.161	5.171	5.181	5.191	5.201	5.211	5.221	5.231	5.241	5.251	5.261	5.271	5.281	5.291	5.301	5.311	5.321	5.331	5.341	5.351	5.361	5.371	5.381	5.391	5.401	5.411	5.421	5.431	5.441	5.451	5.461	5.471	5.481	5.491	5.501	5.511	5.521	5.531	5.541	5.551	5.561	5.571	5.581	5.591	5.601	5.611	5.621	5.631	5.641	5.651	5.661	5.671	5.681	5.691	5.701	5.711	5.721	5.731	5.741	5.751	5.761	5.771	5.781	5.791	5.801	5.811	5.821	5.831	5.841	5.851	5.861	5.871	5.881	5.891	5.901	5.911	5.921	5.931	5.941	5.951	5.961	5.971	5.981	5.991	6.001	6.011	6.021	6.031	6.041	6.051	6.061	6.071	6.081	6.091	6.101	6.111	6.121	6.131	6.141	6.151	6.161	6.171	6.181	6.191	6.201	6.211	6.221	6.231	6.241	6.251	6.261	6.271	6.281	6.291	6.301	6.311	6.321	6.331	6.341	6.351	6.361	6.371	6.381	6.391	6.401	6.411	6.421	6.431	6.441	6.451	6.461	6.471	6.481	6.491	6.501	6.511	6.521	6.531	6.541	6.551	6.561	6.571	6.581	6.591	6.601	6.611	6.621	6.631	6.641	6.651	6.661	6.671	6.681	6.691	6.701	6.711	6.721	6.731	6.741	6.751	6.761	6.771	6.781	6.791	6.801	6.811	6.821	6.831	6.841	6.851	6.861	6.871	6.881	6.891	6.901	6.911	6.921	6.931	6.941	6.951	6.961	6.971	6.981	6.991	7.001	7.011	7.021	7.031	7.041	7.051	7.061	7.071	7.081	7.091	7.101	7.111	7.121	7.131	7.141	7.151	7.161	7.171	7.181	7.191	7.201	7.211	7.221	7.231	7.241	7.251	7.261	7.271	7.281	7.291	7.301	7.311	7.321	7.331	7.341	7.351	7.361	7.371	7.381	7.391	7.401	7.411	7.421	7.431	7.441	7.451	7.461	7.471	7.481	7.491	7.501	7.511	7.521	7.531	7.541	7.551	7.561	7.571	7.581	7.591	7.601	7.611	7.621	7.631	7.641	7.651	7.661	7.671	7.681	7.691	7.701	7.711	7.721	7.731	7.741	7.751	7.761	7.771	7.781	7.791	7.801	7.811	7.821	7.831	7.841	7.851	7.861	7.871	7.881	7.891	7.901	7.911	7.921	7.931	7.941	7.951	7.961	7.971	7.981	7.991	8.001	8.011	8.021	8.031	8.041	8.051	8.061	8.071	8.081	8.091	8.101	8.111	8.121	8.131	8.141	8.151	8.161	8.171	8.181	8.191	8.201	8.211	8.221	8.231	8.241	8.251	8.261	8.271	8.281	8.291	8.301	8.311	8.321	8.331	8.341	8.351	8.361	8.371	8.381	8.391	8.401	8.411	8.421	8.431	8.441	8.451	8.461	8.471	8.481	8.491	8.501	8.511	8.521	8.531	8.541	8.551	8.561	8.571	8.581	8.591	8.601	8.611	8.621	8.631	8.641	8.651	8.661	8.671	8.681	8.691	8.701	8.711	8.721	8.731	8.741	8.751	8.761	8.771	8.781	8.791	8.801	8.811	8.821	8.831	8.841	8.851	8.861	8.871	8.881	8.891	8.901	8.911	8.921	8.931	8.941	8.951	8.961	8.971	8.981	8.991	9.001	9.011	9.021	9.031	9.041	9.051	9.061	9.071	9.081	9.091	9.101	9.111	9.121	9.131	9.141	9.151	9.161	9.171	9.181	9.191	9.201	9.211	9.221	9.231	9.241	9.251	9.261	9.271	9.281	9.291	9.301	9.311	9.321	9.331	9.341	9.351	9.361	9.371	9.381	9.391	9.401	9.411	9.421	9.431	9.441	9.451	9.461	9.471	9.481	9.491	9.501	9.511	9.521	9.531	9.541	9.551	9.561	9.571	9.581	9.591	9.601	9.611	9.621	9.631	9.641	9.651	9.661	9.671	9.681	9.691	9.701	9.711	9.721	9.731	9.741	9.751	9.761	9.771	9.781	9.791	9.801	9.811	9.821	9.831	9.841	9.851	9.861	9.871	9.881	9.891	9.901	9.911	9.921	9.931	9.941	9.951	9.961	9.971	9.981	9.991	
2.26081 1.42675 3.4167	3.08166 0.295525 0.164715	2.64018 2.58996 2.66387	1.83002 1.7668 0.426474	1.54886 0.617929 1.71831	0.553191 3.2447 3.85607	3.48714 2.78955 3.33589	2.20786 3.3125 3.89699	1.15457 1.73783 2.81601	3.81734 1.76096 1.36697	1.99356 1.04871 3.61172	3.78994 1.1183 0.552496	0.57404 1.48484 1.45529	0.313027 0.668914 0.94731	3.08262 3.70983 2.06297	1.9473 2.83038 1.21937	0.4515 0.664293 1.89727	3.59095 2.89827 0.882587	1.38581 0.313512 2.3094	0.459468 3.90301 0.632002	1.28788 1.01374 1.95986	3.75679 3.43127 0.788188	1.49971 1.32937 3.03589	0.194176 0.840328 1.18558	1.05883 1.37804 3.67299	3.22136 0.252426 2.78525	1.30298 3.17673 3.64344	2.29113 2.11589 1.35583	3.31273 3.11723 2.61747	0.553099 2.09083 3.10433	2.10038 1.88639 0.137155	2.43024 1.35318 0.0841397	1.62663 2.1544 1.30735	2.33989 1.95062 0.126429	3.96686 0.225498 3.01981	0.975914 3.71708 2.90986	3.34736 1.01117 1.44506	3.57227 0.157457 1.15055	0.98238 3.65287 3.3232	1.26974 3.68914 1.23023	0.0718864 2.34729 3.57686	2.45112 0.621734 0.112393	1.94115 0.515144 1.90268	2.74009 0.721721 0.64935	2.12932 3.11268 1.11878	1.61444 1.85251 3.22796	3.58381 3.08861 0.300961	2.34626 2.79861 2.93592	1.43658 0.273616 1.39315	0.0690106 0.679929 1.77463	1.11014 1.96753 2.09073	2.3226 3.91174 0.0873791	0.657861 0.561954 0.732409	1.40114 3.58593 0.684055	3.14132 0.0621434 3.29085	0.247311 2.22413 2.13662	0.953576 1.29863 1.26124	2.33005 2.63168 0.00401285	0.0193696 3.44507 3.46475	0.587283 0.306334 1.45291	2.89648 0.0625173 3.71261	2.48222 1.59241 2.78133	2.72601 2.81275 2.81938	0.936959 2.93177 2.13099	0.920486 0.636979 3.93929	0.782985 0.393754 2.26849	3.27792 1.40697 0.157685	3.68032 2.73983 2.72871	3.8572 1.79953 0.285608	0.735891 0.146433 2.15575	1.44235 0.73798 3.6121	3.66356 0.154982 1.01015	3.77368 0.370522 3.2477	3.89839 3.06974 0.21672	1.60395 3.10464 0.381092	1.56533 0.815926 0.639636	0.784882 0.279606 3.09627	2.88123 1.83621 2.29139	2.56588 1.0869 2.85482	1.03252 1.90461 2.3192	3.3405 2.90465 0.170813	1.14865 2.63474 3.11377	2.80501 0.393381 2.11312	0.254422 2.21768 0.0177585	0.280161 3.98579 1.05012	1.49593 1.89139 0.558824	1.28864 2.66477 3.6797	1.35736 0.787793 0.203659	2.07091 0.62779 2.80487	2.06693 2.7623 2.73146	3.84335 3.1967 1.15878	3.61481 1.78781 3.06446	0.444114 1.02565 0.40156	3.67193 1.52721 2.76545	0.868702 2.65188 2.71731	0.677561 3.38366 1.73755	1.00226 1.33075 0.121228	2.5045 1.87033 3.78586	0.210126 0.709167 2.13115	2.6146 3.355 2.6762	
2.2563 1.43351 3.40151	3.06693 0.319809 0.201893	2.63143 2.57291 2.65984	1.82419 1.77413 0.452881	1.55486 0.629713 1.72772	0.573606 3.21977 3.82036	3.4599 2.78176 3.31047	2.19408 3.28742 3.85919	1.16183 1.74474 2.80792	3.78486 1.76175 1.38675	2.00077 1.05627 3.5849	3.75286 1.12623 0.586551	0.595032 1.48978 1.47185	0.345038 0.695749 0.971979	3.05357 3.68113 2.06083	1.94335 2.80624 1.23215	0.48164 0.686086 1.90556	3.56201 2.88259 0.911011	1.3877 0.333092 2.30558	0.484033 3.86362 0.665451	1.2912 1.0334 1.95966	3.7234 3.39288 0.817736	1.51682 1.33963 3.01849	0.229211 0.859558 1.20694	1.06912 1.3914 3.64762	3.19198 0.285818 2.77502	1.3201 3.15666 3.61823	2.28667 2.11222 1.37389	3.28771 3.09522 2.61476	0.580462 2.08752 3.09243	2.09459 1.88588 0.176643	2.4308 1.36322 0.119045	1.63411 2.15453 1.3244	2.3332 1.95338 0.165694	3.92991 0.255401 3.00548	1.00055 3.67628 2.89541	3.32532 1.02095 1.462	3.54525 0.185263 1.17333	1.00084 3.61731 3.30511	1.27745 3.64799 1.2457	0.107063 2.34649 3.54742	2.4507 0.63973 0.146229	1.9418 0.5335 1.9121	2.7311 0.741409 0.679759	2.12881 3.09079 1.14116	1.62026 1.85236 3.21649	3.55708 3.06508 0.341045	2.34202 2.78645 2.92823	1.43835 0.295466 1.40732	0.0952261 0.706694 1.77922	1.12049 1.96476 2.09702	2.31448 3.8794 0.126215	0.680881 0.58479 0.762967	1.40212 3.55891 0.707245	3.11375 0.0947585 3.2723	0.274756 2.21955 2.14173	0.974689 1.31012 1.27862	2.31707 2.61437 0.0457712	0.0681535 3.41021 3.43649	0.619739 0.328053 1.4615	2.87616 0.0996008 3.68586	2.47759 1.60392 2.77328	2.71213 2.79644 2.814	0.94663 2.92149 2.12788	0.944245 0.654035 3.90634	0.802585 0.413301 2.2704	3.25236 1.41635 0.199866	3.65203 2.72934 2.72167	3.82842 1.80509 0.319511	0.750361 0.18263 2.15337	1.45219 0.752413 3.58993	3.62603 0.19442 1.03371	3.73738 0.399913 3.23067	3.85372 3.04474 0.26125	1.61815 3.0868 0.410534	1.57374 0.828386 0.669073	0.808301 0.317538 3.07563	2.86205 1.83103 2.29185	2.55161 1.09691 2.84787	1.04389 1.89942 2.32084	3.31382 2.88553 0.214381	1.16389 2.63066 3.09723	2.79772 0.415798 2.11663	0.287896 2.21549 0.0626146	0.309875 3.93688 1.07495	1.49593 1.88366 0.581201	1.3029 2.65212 3.65721	1.37011 0.815919 0.234075	2.07 0.647507 2.79988	2.05609 2.74534 2.7198	3.81159 3.17647 1.18029	3.57883 1.79154 3.05049	0.480334 1.04405 0.43124	3.64022 1.52386 2.75442	0.887473 2.62896 2.70443	0.704806 3.36107 1.74733	1.01132 1.33377 0.15554	2.48558 1.86923 3.75393	0.244826 0.722531 2.13282	2.60367 3.33685 2.66923	
2.24373 1.45227 3.34197	3.01255 0.396488 0.299114	2.60423 2.53557 2.63428	1.82142 1.78349 0.521293	1.57229 0.675144 1.74162	0.644227 3.145 3.71429	3.38312 2.74278 3.23826	2.17294 3.21288 3.75374	1.19134 1.75448 2.77392	3.69507 1.7649 1.42364	2.00727 1.08774 3.50609	3.65455 1.15784 0.666055	0.654617 1.50521 1.50005	0.428546 0.759608 1.02614	2.98852 3.59255 2.05394	1.93937 2.75554 1.26372	0.556541 0.743104 1.91307	3.47987 2.83276 0.9731	1.40666 0.396775 2.28932	0.561711 3.74978 0.744114	1.31273 1.07503 1.95733	3.62646 3.29939 0.887131	1.54672 1.36393 2.96914	0.31865 0.910178 1.24979	1.10759 1.41872 3.56676	3.12257 0.369554 2.73623	1.35882 3.09335 3.53556	2.2734 2.10162 1.40608	3.22095 3.03383 2.58977	0.6497 2.07674 3.0432	2.08368 1.884 0.268573	2.41574 1.38783 0.209851	1.64987 2.14674 1.35654	2.31408 1.95266 0.258351	3.82103 0.342979 2.95097	1.05724 3.57462 2.84682	3.26227 1.05505 1.4927	3.46357 0.268977 1.22163	1.05244 3.52101 3.23783	1.30629 3.54938 1.282	0.206088 2.32802 3.45986	2.43331 0.696361 0.237789	1.94316 0.588269 1.92093	2.69789 0.794308 0.748119	2.12279 3.03286 1.186	1.63618 1.85202 3.16717	3.473 2.99836 0.437299	2.32724 2.74735 2.89052	1.45557 0.362883 1.43587	0.181005 0.770093 1.78704	1.15312 1.95909 2.09728	2.29208 3.77287 0.230453	0.744181 0.647655 0.829523	1.42035 3.47589 0.769599	3.04631 0.187499 3.20609	0.352195 2.20389 2.13853	1.02292 1.33673 1.3129	2.29139 2.57236 0.147402	0.187183 3.31682 3.34975	0.694192 0.397297 1.48343	2.82333 0.198389 3.59528	2.4594 1.62204 2.74111	2.67668 2.7525 2.78176	0.985441 2.88025 2.11729	1.00328 0.711783 3.80327	0.857427 0.476137 2.26044	3.18353 1.43925 0.298665	3.56937 2.6903 2.68855	3.73429 1.8115 0.409219	0.802912 0.270794 2.14244	1.47846 0.801066 3.51361	3.53 0.290443 1.08816	3.63774 0.480618 3.16624	3.73824 2.97523 0.367501	1.64198 3.02979 0.487258	1.59304 0.870559 0.734889	0.869298 0.404782 3.01597	2.81867 1.82628 2.28166	2.52109 1.12797 2.8138	1.07996 1.89297 2.31029	3.2396 2.83053 0.3168	1.20292 2.60347 3.04439	2.76552 0.480355 2.11368	0.37803 2.2004 0.171022	0.399228 3.8109 1.12974	1.50834 1.87495 0.641327	1.33847 2.61384 3.57833	1.40071 0.876259 0.317245	2.06629 0.701416 2.76847	2.04295 2.70349 2.68472	3.71575 3.11048 1.22783	3.49204 1.79697 3.00033	0.563983 1.08858 0.508603	3.55634 1.5305 2.71695	0.937475 2.58336 2.66704	0.771004 3.29086 1.76124	1.04943 1.35293 0.245082	2.45102 1.86735 3.66409	0.33315 0.771147 2.12647	2.57324 3.27324 2.63857	
2.22378 1.48189 3.24208	2.92232 0.520406 0.450311	2.56014 2.47988 2.58909	1.82165 1.79448 0.62797	1.60009 0.751391 1.7596	0.759913 3.02553 3.54547	3.26163 2.67537 3.12408	2.14541 3.09383 3.58782	1.24117 1.76661 2.71638	3.55345 1.77016 1.47581	2.01282 1.14098 3.38036	3.50132 1.21091 0.78627	0.749274 1.53014 1.53878	0.558357 0.856632 1.10688	2.89124 3.44979 2.04292	1.93545 2.6809 1.31246	0.671769 0.831919 1.91984	3.34977 2.75202 1.06536	1.44128 0.500666 2.26189	0.687002 3.56937 0.863098	1.35097 1.13645 1.95325	3.47262 3.15682 0.992054	1.58792 1.40089 2.89097	0.45703 0.98905 1.31199	1.17161 1.45847 3.43582	3.01729 0.498454 2.67174	1.41677 2.99092 3.40113	2.25205 2.08467 1.45106	3.11645 2.9368 2.54454	0.756687 2.05914 2.96015	2.06824 1.88085 0.407863	2.38627 1.42559 0.351324	1.67308 2.13157 1.40238	2.28374 1.94864 0.399227	3.6477 0.482176 2.86046	1.14247 3.41843 2.76767	3.16196 1.11129 1.53576	3.33261 0.403088 1.29279	1.13373 3.3702 3.12635	1.3543 3.39914 1.33716	0.362348 2.29338 3.32034	2.40033 0.788003 0.381605	1.9451 0.676218 1.92915	2.6426 0.87725 0.850733	2.1117 2.94221 1.25111	1.66123 1.85147 3.08338	3.33737 2.89288 0.583738	2.30275 2.68362 2.82546	1.48697 0.47178 1.47751	0.320756 0.866363 1.79792	1.20608 1.95075 2.09203	2.25693 3.59963 0.393301	0.843813 0.746627 0.928474	1.45442 3.34213 0.867458	2.94321 0.334209 3.09707	0.474959 2.17809 2.12778	1.09562 1.37698 1.36254	2.25448 2.50815 0.302949	0.368288 3.17143 3.21115	0.806303 0.509624 1.51762	2.74142 0.352302 3.44752	2.42872 1.64595 2.68702	2.62163 2.68343 2.72505	1.05089 2.81059 2.1001	1.09377 0.806223 3.63735	0.944173 0.578337 2.23972	3.0758 1.47427 0.448266	3.43748 2.62527 2.6318	3.58116 1.81851 0.549136	0.890022 0.405697 2.12395	1.51948 0.880782 3.38833	3.38171 0.436903 1.17024	3.48138 0.607208 3.05926	3.55986 2.86605 0.528532	1.67429 2.93719 0.606832	1.62216 0.939801 0.83365	0.96397 0.536068 2.92139	2.75334 1.82202 2.26178	2.47585 1.17819 2.75502	1.13855 1.88545 2.28862	3.12274 2.74327 0.47183	1.26343 2.55501 2.95875	2.71046 0.583193 2.10482	0.518943 2.17355 0.336344	0.54189 3.61635 1.21121	1.53225 1.86549 0.735937	1.39313 2.55233 3.44848	1.44733 0.9654 0.448249	2.05996 0.786368 2.71301	2.02792 2.63905 2.62851	3.56215 3.00313 1.29867	3.35954 1.80379 2.91746	0.690057 1.15653 0.629047	3.42529 1.54639 2.65564	1.0157 2.51742 2.60767	0.872228 3.17745 1.77889	1.11406 1.38685 0.384694	2.40254 1.86476 3.52211	0.469768 0.851787 2.11294	2.52507 3.16816 2.58644	
2.19741 1.52067 3.10784	2.80205 0.683833 0.646482	2.50151 2.40861 2.52715	1.82463 1.80666 0.767294	1.63671 0.854098 1.78111	0.912981 2.86898 3.32496	3.10257 2.58376 2.97491	2.1127 2.93759 3.3718	1.30839 1.78059 2.63881	3.36807 1.77718 1.54068	2.01722 1.21275 3.21513	3.30231 1.28204 0.940312	0.873775 1.56313 1.58644	0.726927 0.981287 1.20992	2.76713 3.26135 2.02855	1.93165 2.58601 1.37594	0.8209 0.947515 1.926	3.17941 2.6452 1.18271	1.48934 0.638858 2.22511	0.851742 3.33394 1.0153	1.40357 1.21455 1.94785	3.27159 2.97381 1.12624	1.63838 1.44853 2.78847	0.636427 1.09159 1.39044	1.25723 1.50851 3.26273	2.88206 0.665035 2.58572	1.49053 2.85552 3.22342	2.22374 2.0622 1.50686	2.98008 2.80964 2.48209	0.895416 2.0357 2.84855	2.04908 1.87657 0.587097	2.3444 1.47436 0.535654	1.70256 2.10991 1.45992	2.24392 1.94166 0.580753	3.42095 0.664053 2.74015	1.25122 3.21685 2.66315	3.02998 1.18639 1.58917	3.1604 0.579387 1.3829	1.23963 3.17394 2.97805	1.41853 3.20572 1.40826	0.566153 2.24499 3.13782	2.354 0.909192 0.569468	1.94746 0.792501 1.93679	2.56852 0.985563 0.982199	2.09621 2.82374 1.33333	1.69393 1.85068 2.97019	3.15881 2.75516 0.771649	2.26986 2.59875 2.73707	1.53054 0.615998 1.53033	0.506082 0.990064 1.81157	1.27641 1.94008 2.08204	2.21129 3.37086 0.604685	0.973981 0.875936 1.05461	1.50206 3.16552 0.995305	2.81053 0.525834 2.95239	0.636126 2.14358 2.11062	1.189 1.42871 1.42528	2.20834 2.42533 0.50371	0.599895 2.98345 3.03021	0.949853 0.658378 1.56235	2.63541 0.551765 3.25234	2.38717 1.67455 2.61425	2.54985 2.59294 2.64746	1.13915 2.71648 2.07751	1.21021 0.931355 3.41921	1.05787 0.713977 2.20989	2.93555 1.51938 0.640232	3.26398 2.53812 2.55508	3.3786 1.82584 0.730928	1.00638 0.579767 2.09928	1.5728 0.986789 3.2218	3.19019 0.625007 1.27521	3.27797 0.771745 2.91694	3.32993 2.72421 0.734379	1.71352 2.81442 0.762634	1.65955 1.03211 0.960321	1.08668 0.703912 2.79784	2.66933 1.81824 2.23361	2.41809 1.24474 2.67518	1.21638 1.87705 2.25747	2.97041 2.62909 0.67044	1.34201 2.48821 2.84541	2.63573 0.71855 2.09096	0.702071 2.13673 0.548943	0.728574 3.36548 1.31464	1.56613 1.85552 0.860076	1.46369 2.47114 3.27568	1.50741 1.0785 0.619724	2.05127 0.897695 2.63704	2.01141 2.55535 2.55447	3.3602 2.86106 1.38882	3.18867 1.81164 2.80706	0.851421 1.24395 0.785756	3.25442 1.57029 2.57426	1.11774 2.43443 2.52989	1.00279 3.02745 1.79973	1.20129 1.43336 0.56666	2.34249 1.86151 3.3364	0.646915 0.959562 2.09344	2.46177 3.02765 2.51615	
2.16583 1.56662 2.94643	2.6586 0.87764 0.877067	2.43117 2.32501 2.4519	1.83 1.81957 0.932547	1.68027 0.977992 1.80546	1.09443 2.68423 3.06556	2.91432 2.47309 2.79884	2.07614 2.75271 3.11767	1.38946 1.79583 2.54542	3.14848 1.78553 1.61525	2.02038 1.29916 3.0191	3.06819 1.36721 1.12018	1.0219 1.60244 1.64118	0.925451 1.12716 1.33028	2.62241 3.03727 2.01169	1.92801 2.47518 1.45121	0.996417 1.084 1.93172	2.97785 2.51802 1.31926	1.54812 0.804267 2.1811	1.0464 3.05693 1.19251	1.46769 1.30572 1.94159	3.03469 2.76026 1.28246	1.69582 1.50452 2.66692	0.847588 1.21245 1.48153	1.35972 1.56638 3.05687	2.72376 0.860596 2.48309	1.57621 2.69443 3.01231	2.18981 2.03525 1.57122	2.81878 2.65886 2.40608	1.05884 2.00758 2.71461	2.02711 1.87137 0.797566	2.2926 1.5317 0.753568	1.73695 2.08288 1.52679	2.19671 1.93219 0.79403	3.15365 0.878202 2.59725	1.37776 2.98045 2.53925	2.87297 1.27641 1.6506	2.95635 0.7882 1.48744	1.36425 2.94285 2.80155	1.49544 2.97889 1.49184	0.806213 2.18578 2.92268	2.29706 1.05343 0.791638	1.95007 0.931316 1.94393	2.47956 1.11373 1.13617	2.07716 2.68325 1.42894	1.73255 1.84962 2.83367	2.94742 2.59282 0.990943	2.23011 2.49695 2.63017	1.58384 0.788175 1.59201	0.727 1.13487 1.82757	1.36059 1.92748 2.06829	2.15776 3.09973 0.85284	1.12787 1.0288 1.20183	1.56051 2.95546 1.14657	2.6553 0.7518 2.78042	0.82749 2.10209 2.08847	1.29861 1.4894 1.49844	2.15525 2.32809 0.739498	0.868871 2.76361 2.81778	1.11764 0.835653 1.61555	2.51108 0.785696 3.02111	2.33677 1.70662 2.52667	2.46478 2.48544 2.55329	1.24556 2.60271 2.05087	1.34625 1.0801 3.16125	1.19267 0.875981 2.17294	2.77021 1.57223 0.86475	3.05793 2.43352 2.46274	3.13795 1.83324 0.944803	1.14564 0.784168 2.06999	1.63557 1.11339 3.02314	2.96583 0.844642 1.39756	3.03878 0.965016 2.74768	3.06146 2.5578 0.973635	1.75794 2.6679 0.946799	1.70338 1.14269 1.10896	1.2309 0.899696 2.65214	2.57045 1.81491 2.19886	2.3504 1.32422 2.57862	1.30953 1.86796 2.21882	2.79096 2.4942 0.902182	1.43465 2.40661 2.71042	2.54525 0.87956 2.07313	0.917454 2.09209 0.797625	0.948501 3.07237 1.43458	1.60812 1.84526 1.00778	1.54641 2.37448 3.06942	1.57789 1.20998 0.822921	2.04058 1.02985 2.5448	1.99383 2.45634 2.46643	3.12098 2.69209 1.49362	2.98798 1.82014 2.67518	1.03983 1.34628 0.970688	3.05237 1.6006 2.47723	1.23844 2.33816 2.43784	1.15606 2.8487 1.82311	1.3064 1.48982 0.781813	2.27351 1.8577 3.11674	0.855504 1.08863 2.0694	2.38646 2.85901 2.43159	
